dataset,depth,approach,optimizer,learning_rate,run_idx,seed,test_acc,test_ce,val_acc,val_ce
heart,8,sampler,adam,0.001,3,1360,0.7560975551605225,0.6235772371292114,0.800000011920929,0.5914034247398376
heart,8,sampler,adam,0.001,4,1402,0.7317072749137878,0.6250538229942322,0.75,0.5930784940719604
heart,8,sampler,adam,0.001,5,1444,0.7317072749137878,0.6275247931480408,0.75,0.5942450761795044
heart,8,sampler,adam,0.005,1,1276,0.7560975551605225,0.6225262880325317,0.7750000357627869,0.5951087474822998
heart,8,sampler,adam,0.005,2,1318,0.7560975551605225,0.6216204762458801,0.7750000357627869,0.5942656397819519
heart,8,sampler,adam,0.005,3,1360,0.7560975551605225,0.6215285062789917,0.7750000357627869,0.5938361883163452
heart,8,sampler,adam,0.005,4,1402,0.7560975551605225,0.6227058172225952,0.7750000357627869,0.5945920348167419
heart,8,sampler,adam,0.005,5,1444,0.7560975551605225,0.6223337650299072,0.7750000357627869,0.594627857208252
heart,8,sampler,adam,0.01,1,1276,0.7560975551605225,0.6215474009513855,0.7750000357627869,0.5921502709388733
heart,8,sampler,adam,0.01,2,1318,0.7560975551605225,0.6208447217941284,0.7750000357627869,0.5932412147521973
heart,8,sampler,adam,0.01,3,1360,0.7560975551605225,0.6216059327125549,0.7750000357627869,0.5921587944030762
heart,8,sampler,adam,0.01,4,1402,0.7560975551605225,0.6217368245124817,0.7750000357627869,0.5920532941818237
heart,8,sampler,adam,0.01,5,1444,0.7560975551605225,0.6211421489715576,0.7750000357627869,0.5926594734191895
heart,8,sampler,adam,0.05,1,1276,0.7560975551605225,0.6220588088035583,0.7750000357627869,0.5913851261138916
heart,8,sampler,adam,0.05,2,1318,0.7560975551605225,0.6210839748382568,0.7750000357627869,0.5927304029464722
heart,8,sampler,adam,0.05,3,1360,0.7560975551605225,0.6216190457344055,0.7750000357627869,0.5919443368911743
heart,8,sampler,adam,0.05,4,1402,0.7560975551605225,0.6210187077522278,0.7750000357627869,0.5930430293083191
heart,8,sampler,adam,0.05,5,1444,0.7560975551605225,0.6220264434814453,0.7750000357627869,0.591836154460907
heart,8,sampler,adam,0.1,1,1276,0.7560975551605225,0.6214719414710999,0.7750000357627869,0.5922180414199829
heart,8,sampler,adam,0.1,2,1318,0.7560975551605225,0.6206439137458801,0.7750000357627869,0.5939863920211792
heart,8,sampler,adam,0.1,3,1360,0.7560975551605225,0.6211891770362854,0.7750000357627869,0.5926793813705444
heart,8,sampler,adam,0.1,4,1402,0.7560975551605225,0.6215838193893433,0.7750000357627869,0.59182208776474
heart,8,sampler,adam,0.1,5,1444,0.7560975551605225,0.621620237827301,0.7750000357627869,0.5924860835075378
heart,8,sampler,sgd,0.001,1,1276,0.6585365533828735,0.6302822232246399,0.7750000357627869,0.5908010005950928
heart,8,sampler,sgd,0.001,2,1318,0.6585365533828735,0.6346555948257446,0.75,0.5914407968521118
heart,8,sampler,sgd,0.001,3,1360,0.707317054271698,0.6293500065803528,0.800000011920929,0.5869522094726562
heart,8,sampler,sgd,0.001,4,1402,0.6829267740249634,0.6277020573616028,0.7750000357627869,0.5891549587249756
heart,8,sampler,sgd,0.001,5,1444,0.7317072749137878,0.6304063200950623,0.7750000357627869,0.5924838185310364
heart,8,sampler,sgd,0.005,1,1276,0.6585365533828735,0.6302489638328552,0.7750000357627869,0.5908142328262329
heart,8,sampler,sgd,0.005,2,1318,0.6585365533828735,0.6346468329429626,0.75,0.5914318561553955
heart,8,sampler,sgd,0.005,3,1360,0.707317054271698,0.6292895078659058,0.800000011920929,0.586976170539856
heart,8,sampler,sgd,0.005,4,1402,0.6829267740249634,0.6276600360870361,0.7750000357627869,0.5891803503036499
heart,8,sampler,sgd,0.005,5,1444,0.7317072749137878,0.6303653120994568,0.7750000357627869,0.5924921035766602
heart,8,sampler,sgd,0.01,1,1276,0.6585365533828735,0.6302070617675781,0.7750000357627869,0.5908311605453491
heart,8,sampler,sgd,0.01,2,1318,0.6585365533828735,0.6346358060836792,0.75,0.591420590877533
heart,8,sampler,sgd,0.01,3,1360,0.707317054271698,0.6292139887809753,0.800000011920929,0.5870066285133362
heart,8,sampler,sgd,0.01,4,1402,0.6829267740249634,0.6276078820228577,0.7750000357627869,0.5892120599746704
heart,8,sampler,sgd,0.01,5,1444,0.7317072749137878,0.6303141713142395,0.7750000357627869,0.5925026535987854
heart,8,sampler,sgd,0.05,1,1276,0.6585365533828735,0.6298837065696716,0.75,0.5909801125526428
heart,8,sampler,sgd,0.05,2,1318,0.6585365533828735,0.6345396041870117,0.75,0.5913209319114685
heart,8,sampler,sgd,0.05,3,1360,0.707317054271698,0.6286154389381409,0.800000011920929,0.5872629284858704
heart,8,sampler,sgd,0.05,4,1402,0.6829267740249634,0.627202033996582,0.7750000357627869,0.5894742012023926
heart,8,sampler,sgd,0.05,5,1444,0.7317072749137878,0.6299123764038086,0.7750000357627869,0.5926007628440857
heart,8,sampler,sgd,0.1,1,1276,0.707317054271698,0.6294974088668823,0.75,0.5911967158317566
heart,8,sampler,sgd,0.1,2,1318,0.6585365533828735,0.6343960165977478,0.75,0.5911773443222046
heart,8,sampler,sgd,0.1,3,1360,0.707317054271698,0.6278850436210632,0.800000011920929,0.5876186490058899
heart,8,sampler,sgd,0.1,4,1402,0.6829267740249634,0.6267261505126953,0.7750000357627869,0.5898176431655884
heart,8,sampler,sgd,0.1,5,1444,0.7317072749137878,0.6294237971305847,0.7750000357627869,0.5927534103393555
heart,12,ffnn_0layer,adam,0.001,1,1276,0.6585365533828735,0.6489385962486267,0.875,0.5720166563987732
heart,12,ffnn_0layer,adam,0.001,2,1318,0.6585365533828735,0.6528650522232056,0.875,0.5641723275184631
heart,12,ffnn_0layer,adam,0.001,3,1360,0.6585365533828735,0.6550388932228088,0.9000000357627869,0.5640422701835632
heart,12,ffnn_0layer,adam,0.001,4,1402,0.6585365533828735,0.6501061320304871,0.824999988079071,0.5680903196334839
heart,12,ffnn_0layer,adam,0.001,5,1444,0.6585365533828735,0.6514983177185059,0.824999988079071,0.5709882378578186
heart,12,ffnn_0layer,adam,0.005,1,1276,0.6585365533828735,0.6526398062705994,0.8500000238418579,0.5629117488861084
heart,12,ffnn_0layer,adam,0.005,2,1318,0.6585365533828735,0.6524775624275208,0.8500000238418579,0.5631331205368042
heart,12,ffnn_0layer,adam,0.005,3,1360,0.6585365533828735,0.6529204249382019,0.875,0.5618793964385986
heart,12,ffnn_0layer,adam,0.005,4,1402,0.6585365533828735,0.6526659727096558,0.8500000238418579,0.562241792678833
heart,12,ffnn_0layer,adam,0.005,5,1444,0.6585365533828735,0.6524572968482971,0.8500000238418579,0.5628883838653564
heart,12,ffnn_0layer,adam,0.01,1,1276,0.6585365533828735,0.6516662836074829,0.8500000238418579,0.5629852414131165
heart,12,ffnn_0layer,adam,0.01,2,1318,0.6585365533828735,0.6518905162811279,0.8500000238418579,0.5640597939491272
heart,12,ffnn_0layer,adam,0.01,3,1360,0.6585365533828735,0.6527378559112549,0.875,0.5618955492973328
heart,12,ffnn_0layer,adam,0.01,4,1402,0.6585365533828735,0.6519743204116821,0.8500000238418579,0.5623098015785217
heart,12,ffnn_0layer,adam,0.01,5,1444,0.6585365533828735,0.6518366932868958,0.8500000238418579,0.5628250241279602
heart,12,ffnn_0layer,adam,0.05,1,1276,0.6585365533828735,0.6518555879592896,0.8500000238418579,0.5633031725883484
heart,12,ffnn_0layer,adam,0.05,2,1318,0.6341463327407837,0.6522090435028076,0.8500000238418579,0.5651232004165649
heart,12,ffnn_0layer,adam,0.05,3,1360,0.6585365533828735,0.6508753895759583,0.8500000238418579,0.562721848487854
heart,12,ffnn_0layer,adam,0.05,4,1402,0.6585365533828735,0.6526636481285095,0.875,0.5622529983520508
heart,12,ffnn_0layer,adam,0.05,5,1444,0.6585365533828735,0.6533476710319519,0.875,0.5628135204315186
heart,12,ffnn_0layer,adam,0.1,1,1276,0.6341463327407837,0.6533681154251099,0.875,0.5637599229812622
heart,12,ffnn_0layer,adam,0.1,2,1318,0.6341463327407837,0.6526255011558533,0.8500000238418579,0.5656715631484985
heart,12,ffnn_0layer,adam,0.1,3,1360,0.6585365533828735,0.6518381834030151,0.8500000238418579,0.565074622631073
heart,12,ffnn_0layer,adam,0.1,4,1402,0.6585365533828735,0.6527858376502991,0.875,0.5624572038650513
heart,12,ffnn_0layer,adam,0.1,5,1444,0.6585365533828735,0.6532148718833923,0.8500000238418579,0.5667070150375366
heart,12,ffnn_0layer,sgd,0.001,1,1276,0.707317054271698,0.6413277983665466,0.824999988079071,0.5836060047149658
heart,12,ffnn_0layer,sgd,0.001,2,1318,0.6341463327407837,0.6550511717796326,0.824999988079071,0.5690990686416626
heart,12,ffnn_0layer,sgd,0.001,3,1360,0.707317054271698,0.6515449285507202,0.824999988079071,0.5729026794433594
heart,12,ffnn_0layer,sgd,0.001,4,1402,0.6585365533828735,0.644790768623352,0.8500000238418579,0.5725003480911255
heart,12,ffnn_0layer,sgd,0.001,5,1444,0.6829267740249634,0.6537532210350037,0.8500000238418579,0.5768956542015076
heart,12,ffnn_0layer,sgd,0.005,1,1276,0.707317054271698,0.6414153575897217,0.824999988079071,0.5835056304931641
heart,12,ffnn_0layer,sgd,0.005,2,1318,0.6341463327407837,0.6550737023353577,0.824999988079071,0.5690432190895081
heart,12,ffnn_0layer,sgd,0.005,3,1360,0.707317054271698,0.6515520811080933,0.824999988079071,0.5727628469467163
heart,12,ffnn_0layer,sgd,0.005,4,1402,0.6585365533828735,0.6448058485984802,0.8500000238418579,0.5724228620529175
heart,12,ffnn_0layer,sgd,0.005,5,1444,0.6829267740249634,0.6537955403327942,0.8500000238418579,0.5767574310302734
heart,12,ffnn_0layer,sgd,0.01,1,1276,0.707317054271698,0.6415255665779114,0.824999988079071,0.583377480506897
heart,12,ffnn_0layer,sgd,0.01,2,1318,0.6341463327407837,0.6551002264022827,0.824999988079071,0.5689721703529358
heart,12,ffnn_0layer,sgd,0.01,3,1360,0.707317054271698,0.6515629887580872,0.824999988079071,0.5725840330123901
heart,12,ffnn_0layer,sgd,0.01,4,1402,0.6585365533828735,0.644826352596283,0.8500000238418579,0.5723283290863037
heart,12,ffnn_0layer,sgd,0.01,5,1444,0.6829267740249634,0.6538462042808533,0.8500000238418579,0.576575517654419
heart,12,ffnn_0layer,sgd,0.05,1,1276,0.707317054271698,0.6424281597137451,0.8500000238418579,0.5822688341140747
heart,12,ffnn_0layer,sgd,0.05,2,1318,0.6341463327407837,0.6552253365516663,0.824999988079071,0.5683712959289551
heart,12,ffnn_0layer,sgd,0.05,3,1360,0.707317054271698,0.6518093347549438,0.8500000238418579,0.5709648728370667
heart,12,ffnn_0layer,sgd,0.05,4,1402,0.6585365533828735,0.645065188407898,0.8500000238418579,0.5716656446456909
heart,12,ffnn_0layer,sgd,0.05,5,1444,0.6829267740249634,0.6542495489120483,0.8500000238418579,0.5747947692871094
heart,12,ffnn_0layer,sgd,0.1,1,1276,0.707317054271698,0.6435496807098389,0.8500000238418579,0.580809473991394
heart,12,ffnn_0layer,sgd,0.1,2,1318,0.6585365533828735,0.6551547646522522,0.824999988079071,0.5675591826438904
heart,12,ffnn_0layer,sgd,0.1,3,1360,0.6829267740249634,0.6525645852088928,0.875,0.5684759616851807
heart,12,ffnn_0layer,sgd,0.1,4,1402,0.6585365533828735,0.6455422043800354,0.8500000238418579,0.5710821747779846
heart,12,ffnn_0layer,sgd,0.1,5,1444,0.6585365533828735,0.654678225517273,0.8500000238418579,0.5721988081932068
heart,12,sampler,adam,0.001,1,1276,0.6829267740249634,0.64797443151474,0.800000011920929,0.5846258401870728
heart,12,sampler,adam,0.001,2,1318,0.707317054271698,0.6432502269744873,0.800000011920929,0.5792984962463379
heart,12,sampler,adam,0.001,3,1360,0.6829267740249634,0.6455277800559998,0.8500000238418579,0.5766477584838867
heart,12,sampler,adam,0.001,4,1402,0.707317054271698,0.6434509754180908,0.800000011920929,0.5847557783126831
heart,12,sampler,adam,0.001,5,1444,0.6829267740249634,0.6481069922447205,0.800000011920929,0.5841552019119263
heart,12,sampler,adam,0.005,1,1276,0.6585365533828735,0.6516158580780029,0.8500000238418579,0.5668035745620728
heart,12,sampler,adam,0.005,2,1318,0.6585365533828735,0.6525527834892273,0.8500000238418579,0.5626690983772278
heart,12,sampler,adam,0.005,3,1360,0.6585365533828735,0.6527710556983948,0.8500000238418579,0.5624476671218872
heart,12,sampler,adam,0.005,4,1402,0.6585365533828735,0.6512235999107361,0.8500000238418579,0.5662930011749268
heart,12,sampler,adam,0.005,5,1444,0.6585365533828735,0.65107262134552,0.8500000238418579,0.5679078102111816
heart,12,sampler,adam,0.01,1,1276,0.6585365533828735,0.6527045369148254,0.8500000238418579,0.5628421902656555
heart,12,sampler,adam,0.01,2,1318,0.6585365533828735,0.6524306535720825,0.8500000238418579,0.5630675554275513
heart,12,sampler,adam,0.01,3,1360,0.6585365533828735,0.652877688407898,0.875,0.5618704557418823
heart,12,sampler,adam,0.01,4,1402,0.6585365533828735,0.6526352763175964,0.8500000238418579,0.5621508955955505
heart,12,sampler,adam,0.01,5,1444,0.6585365533828735,0.6524931788444519,0.8500000238418579,0.5628638863563538
heart,12,sampler,adam,0.05,1,1276,0.6585365533828735,0.6503282785415649,0.8500000238418579,0.5634360313415527
heart,12,sampler,adam,0.05,2,1318,0.6585365533828735,0.651054859161377,0.8500000238418579,0.5639693140983582
heart,12,sampler,adam,0.05,3,1360,0.6585365533828735,0.651740550994873,0.8500000238418579,0.5624277591705322
heart,12,sampler,adam,0.05,4,1402,0.6585365533828735,0.6519619822502136,0.8500000238418579,0.5623615980148315
heart,12,sampler,adam,0.05,5,1444,0.6585365533828735,0.6524930596351624,0.8500000238418579,0.5626286268234253
heart,12,sampler,adam,0.1,1,1276,0.6585365533828735,0.6518554091453552,0.8500000238418579,0.5633033514022827
heart,12,sampler,adam,0.1,2,1318,0.6341463327407837,0.6522067189216614,0.8500000238418579,0.5651241540908813
heart,12,sampler,adam,0.1,3,1360,0.6585365533828735,0.6509049534797668,0.8500000238418579,0.5627237558364868
heart,12,sampler,adam,0.1,4,1402,0.6585365533828735,0.6526655554771423,0.875,0.5622506737709045
heart,12,sampler,adam,0.1,5,1444,0.6585365533828735,0.6533422470092773,0.875,0.5628135204315186
heart,12,sampler,sgd,0.001,1,1276,0.707317054271698,0.6440703272819519,0.800000011920929,0.5867082476615906
heart,12,sampler,sgd,0.001,2,1318,0.6829267740249634,0.6457181572914124,0.7750000357627869,0.5866513848304749
heart,12,sampler,sgd,0.001,3,1360,0.707317054271698,0.6420907378196716,0.824999988079071,0.5830039381980896
heart,12,sampler,sgd,0.001,4,1402,0.707317054271698,0.6390548944473267,0.800000011920929,0.5872607231140137
heart,12,sampler,sgd,0.001,5,1444,0.6829267740249634,0.6462805271148682,0.7750000357627869,0.5840204954147339
heart,12,sampler,sgd,0.005,1,1276,0.707317054271698,0.6440987586975098,0.800000011920929,0.5866868495941162
heart,12,sampler,sgd,0.005,2,1318,0.6829267740249634,0.6456766128540039,0.7750000357627869,0.5866051912307739
heart,12,sampler,sgd,0.005,3,1360,0.707317054271698,0.6421241760253906,0.824999988079071,0.5829819440841675
heart,12,sampler,sgd,0.005,4,1402,0.707317054271698,0.6390658617019653,0.800000011920929,0.5872448682785034
heart,12,sampler,sgd,0.005,5,1444,0.6829267740249634,0.6462998390197754,0.7750000357627869,0.5840199589729309
heart,12,sampler,sgd,0.01,1,1276,0.707317054271698,0.6441338062286377,0.800000011920929,0.5866605043411255
heart,12,sampler,sgd,0.01,2,1318,0.6829267740249634,0.6456242799758911,0.7750000357627869,0.5865465402603149
heart,12,sampler,sgd,0.01,3,1360,0.707317054271698,0.642166256904602,0.824999988079071,0.5829526782035828
heart,12,sampler,sgd,0.01,4,1402,0.707317054271698,0.6390802264213562,0.800000011920929,0.5872252583503723
heart,12,sampler,sgd,0.01,5,1444,0.6829267740249634,0.6463233232498169,0.7750000357627869,0.5840197801589966
heart,12,sampler,sgd,0.05,1,1276,0.6829267740249634,0.6444277167320251,0.800000011920929,0.5864651203155518
heart,12,sampler,sgd,0.05,2,1318,0.6829267740249634,0.645196795463562,0.800000011920929,0.5860390663146973
heart,12,sampler,sgd,0.05,3,1360,0.707317054271698,0.642508864402771,0.824999988079071,0.5826525092124939
heart,12,sampler,sgd,0.05,4,1402,0.707317054271698,0.6392139196395874,0.800000011920929,0.5870715379714966
heart,12,sampler,sgd,0.05,5,1444,0.6829267740249634,0.6465162634849548,0.7750000357627869,0.5840319395065308
heart,12,sampler,sgd,0.1,1,1276,0.6829267740249634,0.6448119878768921,0.800000011920929,0.5862572193145752
heart,12,sampler,sgd,0.1,2,1318,0.707317054271698,0.6446458101272583,0.800000011920929,0.5853098034858704
heart,12,sampler,sgd,0.1,3,1360,0.707317054271698,0.6429423689842224,0.824999988079071,0.5820796489715576
heart,12,sampler,sgd,0.1,4,1402,0.707317054271698,0.6394282579421997,0.800000011920929,0.5868884921073914
heart,12,sampler,sgd,0.1,5,1444,0.6829267740249634,0.6467572450637817,0.800000011920929,0.5840765237808228
ecoli,4,ffnn_0layer,adam,0.001,1,1276,0.6800000071525574,1.535386323928833,0.5510203838348389,1.552299976348877
ecoli,4,ffnn_0layer,adam,0.001,2,1318,0.6800000071525574,1.5343332290649414,0.5714285373687744,1.55406653881073
ecoli,4,ffnn_0layer,adam,0.001,3,1360,0.6599999666213989,1.5360572338104248,0.5510203838348389,1.5556576251983643
ecoli,4,ffnn_0layer,adam,0.001,4,1402,0.6800000071525574,1.5353916883468628,0.5510203838348389,1.5525685548782349
ecoli,4,ffnn_0layer,adam,0.001,5,1444,0.6800000071525574,1.5355300903320312,0.5510203838348389,1.5525014400482178
ecoli,4,ffnn_0layer,adam,0.005,1,1276,0.6599999666213989,1.534975528717041,0.5510203838348389,1.5522724390029907
ecoli,4,ffnn_0layer,adam,0.005,2,1318,0.6800000071525574,1.535443902015686,0.5510203838348389,1.5528056621551514
ecoli,4,ffnn_0layer,adam,0.005,3,1360,0.6800000071525574,1.5356879234313965,0.5510203838348389,1.5523560047149658
ecoli,4,ffnn_0layer,adam,0.005,4,1402,0.6800000071525574,1.5354419946670532,0.5510203838348389,1.5523396730422974
ecoli,4,ffnn_0layer,adam,0.005,5,1444,0.6800000071525574,1.5358786582946777,0.5510203838348389,1.5523960590362549
ecoli,4,ffnn_0layer,adam,0.01,1,1276,0.6800000071525574,1.5348297357559204,0.5510203838348389,1.5524694919586182
ecoli,4,ffnn_0layer,adam,0.01,2,1318,0.6800000071525574,1.5356526374816895,0.5510203838348389,1.552834391593933
ecoli,4,ffnn_0layer,adam,0.01,3,1360,0.6599999666213989,1.5355401039123535,0.5510203838348389,1.552088975906372
ecoli,4,ffnn_0layer,adam,0.01,4,1402,0.6599999666213989,1.5353705883026123,0.5510203838348389,1.5522693395614624
ecoli,4,ffnn_0layer,adam,0.01,5,1444,0.6800000071525574,1.5361618995666504,0.5510203838348389,1.552600622177124
ecoli,4,ffnn_0layer,adam,0.05,1,1276,0.6599999666213989,1.5352890491485596,0.5510203838348389,1.5521214008331299
ecoli,4,ffnn_0layer,adam,0.05,2,1318,0.6599999666213989,1.5373976230621338,0.5918367505073547,1.5513839721679688
ecoli,4,ffnn_0layer,adam,0.05,3,1360,0.6599999666213989,1.5358784198760986,0.5510203838348389,1.5520751476287842
ecoli,4,ffnn_0layer,adam,0.05,4,1402,0.6599999666213989,1.5353922843933105,0.5510203838348389,1.5524097681045532
ecoli,4,ffnn_0layer,adam,0.05,5,1444,0.6599999666213989,1.537400722503662,0.5714285373687744,1.5541998147964478
ecoli,4,ffnn_0layer,adam,0.1,1,1276,0.6599999666213989,1.5374259948730469,0.5918367505073547,1.5515468120574951
ecoli,4,ffnn_0layer,adam,0.1,2,1318,0.6800000071525574,1.5365264415740967,0.5510203838348389,1.5523966550827026
ecoli,4,ffnn_0layer,adam,0.1,3,1360,0.6599999666213989,1.5365002155303955,0.5714285373687744,1.551995873451233
ecoli,4,ffnn_0layer,adam,0.1,4,1402,0.6599999666213989,1.5364042520523071,0.5918367505073547,1.5532993078231812
ecoli,4,ffnn_0layer,adam,0.1,5,1444,0.6399999856948853,1.5435562133789062,0.5306122303009033,1.558655858039856
ecoli,4,ffnn_0layer,sgd,0.001,1,1276,0.6800000071525574,1.5447568893432617,0.5102040767669678,1.5557873249053955
ecoli,4,ffnn_0layer,sgd,0.001,2,1318,0.5799999833106995,1.550083875656128,0.5510203838348389,1.5628983974456787
ecoli,4,ffnn_0layer,sgd,0.001,3,1360,0.5399999618530273,1.5616260766983032,0.40816324949264526,1.5782021284103394
ecoli,4,ffnn_0layer,sgd,0.001,4,1402,0.5399999618530273,1.5507618188858032,0.44897958636283875,1.564780354499817
ecoli,4,ffnn_0layer,sgd,0.001,5,1444,0.6800000071525574,1.5425715446472168,0.5102040767669678,1.5528727769851685
ecoli,4,ffnn_0layer,sgd,0.005,1,1276,0.6800000071525574,1.5442637205123901,0.5102040767669678,1.555342435836792
